"","countrycode","UDel_p_pop","year"
"15299","PCN",NA,1962
"15300","PER",692.267009451058,1962
"15301","PHL",2525.31080468946,1962
"15302","PLW",NA,1962
"15303","PNG",3083.61931414974,1962
"15304","POL",670.456184061611,1962
"15305","PRI",1985.9723225713,1962
"15306","PRK",2094.56120780878,1962
"15307","PRT",892.071691582058,1962
"15308","PRY",1181.28548155494,1962
"15309","PYF",2456.6,1962
"15310","QAT",21.1028451632216,1962
"15311","ROU",512.789719478921,1962
"15312","RUS",596.735891376099,1962
"15313","RWA",1316.72805199525,1962
"15314","ESH",48.9298121554668,1962
"15315","SAU",98.7224362001659,1962
"15316","SDN",413.524812875599,1962
"15317","SSD",1023.894439727,1962
"15318","SEN",682.509495593646,1962
"15319","SGP",NA,1962
"15320","SGS",NA,1962
"15321","SHN",NA,1962
"15322","SLB",3153.89799442501,1962
"15323","SLE",2948.34565360642,1962
"15324","SLV",2112.45830563013,1962
"15325","SMR",892.790293079288,1962
"15326","SOL",215.218051772358,1962
"15327","SOM",352.799749510379,1962
"15328","SPM",NA,1962
"15329","SRB",635.637189368352,1962
"15330","STP",1800.8,1962
"15331","SUR",1681.77132472791,1962
"15332","SVK",711.065097696323,1962
"15333","SVN",1361.00842241275,1962
"15334","SWE",676.614176079894,1962
"15335","SWZ",727.9167392662,1962
"15336","SXM",NA,1962
"15337","SYC",NA,1962
"15338","SYR",352.840919859108,1962
"15339","TCA",498.6,1962
"15340","TCD",847.78478920509,1962
"15341","TGO",1433.4267412344,1962
"15342","THA",1497.50789443776,1962
"15343","TJK",481.336358317836,1962
"15344","TKM",165.040521097383,1962
"15345","TLS",1502.39659813503,1962
"15346","TON",NA,1962
"15347","TTO",1674.31617279146,1962
"15348","TUN",391.146053436304,1962
"15349","TUR",628.416009111767,1962
"15350","TWN",1775.48423056154,1962
"15351","TZA",1056.21948459633,1962
"15352","UGA",1319.30432312383,1962
"15353","UKR",580.744101270197,1962
"15354","URY",890.314463346378,1962
"15355","USA",874.152753533559,1962
"15356","UZB",274.23050477561,1962
"15357","VAT",806.1,1962
"15358","VCT",1727.6,1962
"15359","VEN",1056.13462624903,1962
"15360","VGB",NA,1962
"15361","VIR",1114.3,1962
"15362","VNM",1610.71075739303,1962
"15363","VUT",3159.69145283396,1962
"15364","PSE",426.215853383984,1962
"15365","WLF",NA,1962
"15366","WSM",3358.8,1962
"15367","YEM",326.41250816776,1962
"15368","ZAF",655.798953008446,1962
"15369","ZMB",1290.24853468994,1962
"15370","ZWE",871.376972458185,1962
"15371","TUV",NA,1962
"15372","GUF",2646.4784555099,1962
"15373","ABW",NA,1963
"15374","AFG",344.567871616065,1963
"15375","AGO",1142.91182536088,1963
"15376","AIA",NA,1963
"15377","ALB",1559.86064856494,1963
"15378","ALA",505.5,1963
"15379","AND",1095.80299884818,1963
"15380","ARE",96.5278580449513,1963
"15381","ARG",1039.84016271838,1963
"15382","ARM",738.574599412679,1963
"15383","ASM",NA,1963
"15384","ATA",NA,1963
"15385","Ashm",NA,1963
"15386","ATF",NA,1963
"15387","ATG",NA,1963
"15388","AUS",1158.35383806549,1963
"15389","AUT",822.381297924019,1963
"15390","AZE",680.154188498158,1963
"15391","BDI",1265.57100891748,1963
"15392","BEL",665.732236036018,1963
"15393","BEN",1621.78450651423,1963
"15394","BFA",919.055029416438,1963
"15395","BGD",1974.90096642589,1963
"15396","BGR",619.14200360586,1963
"15397","BHR",NA,1963
"15398","BHS",950.674179877851,1963
"15399","BIH",1213.60694164758,1963
"15400","BLM",NA,1963
"15401","BLR",516.548426851323,1963
"15402","BLZ",1519.63574099096,1963
"15403","BMU",NA,1963
"15404","BOL",922.477148360407,1963
"15405","BRA",1169.81598790283,1963
"15406","BRB",NA,1963
"15407","BRN",3044.01246325132,1963
"15408","BTN",2915.61611152913,1963
"15409","BWA",417.918934185173,1963
"15410","CAF",1396.56296188255,1963
"15411","CAN",787.502308037814,1963
"15412","CHE",1244.23174318133,1963
"15413","CHL",810.880403383828,1963
"15414","CHN",889.898893780691,1963
"15415","CIV",1842.38906701235,1963
"15416","CMR",1762.57358928982,1963
"15417","COD",1573.39177266378,1963
"15418","COG",1434.7577800593,1963
"15419","COK",2138,1963
"15420","COL",1739.69987780206,1963
"15421","COM",3276.1,1963
"15422","CPV",697,1963
"15423","CRI",3702.88104580397,1963
"15424","CUB",1359.8392415568,1963
"15425","CUW",NA,1963
"15426","CYM",1426.9,1963
"15427","CYN",362.516905671676,1963
"15428","CYP",401.55708182552,1963
"15429","CZE",585.731558511051,1963
"15430","DEU",661.872602664632,1963
"15431","DJI",163.668291327655,1963
"15432","DMA",NA,1963
"15433","DNK",677.237484942483,1963
"15434","DOM",1822.89141971473,1963
"15435","DZA",540.462192522217,1963
"15436","ECU",1012.15560121126,1963
"15437","EGY",25.6416296410009,1963
"15438","ERI",466.570286263726,1963
"15439","ESP",834.425584527835,1963
"15440","EST",595.269785582902,1963
"15441","ETH",1223.29819284279,1963
"15442","FIN",535.498917902034,1963
"15443","FJI",3034.95093010194,1963
"15444","FLK",453.040622391273,1963
"15445","FRA",799.473175415362,1963
"15446","FRO",NA,1963
"15447","FSM",NA,1963
"15448","GAB",2234.44366888405,1963
"15449","Gaza",176,1963
"15450","GBR",740.204577863142,1963
"15451","GEO",1441.13071564474,1963
"15452","GGY",NA,1963
"15453","GHA",1688.22657905026,1963
"15454","GIN",2153.82320877799,1963
"15455","GMB",1043.829232736,1963
"15456","GNB",1688.01041151161,1963
"15457","GNQ",2149.76679333038,1963
"15458","GRC",716.496153005921,1963
"15459","GRD",NA,1963
"15460","GRL",726.453617850047,1963
"15461","GTM",1995.9492588104,1963
"15462","GUM",NA,1963
"15463","GUY",2187.02683498431,1963
"15464","HKG",897.5,1963
"15465","HMD",NA,1963
"15466","HND",1495.69398598347,1963
"15467","HRV",1001.43517480325,1963
"15468","HTI",1453.45323535843,1963
"15469","HUN",602.356041317999,1963
"15470","IDN",1925.3109815248,1963
"15471","IMN",NA,1963
"15472","IND",1203.6934137142,1963
"15473","IOA",NA,1963
"15474","IOT",NA,1963
"15475","IRL",929.184470132255,1963
"15476","IRN",340.48106144662,1963
"15477","IRQ",311.485536226935,1963
"15478","ISL",793.005993108723,1963
"15479","ISR",458.478725069496,1963
"15480","ITA",1131.20755161752,1963
"15481","JAM",2377.74684492336,1963
"15482","JEY",763.8,1963
"15483","JOR",263.254031761485,1963
"15484","JPN",1639.4315042255,1963
"15485","KAS",60.1,1963
"15486","KAZ",389.004491845397,1963
"15487","KEN",1501.79826281381,1963
"15488","KGZ",463.984269382186,1963
"15489","KHM",1483.39983565281,1963
"15490","KIR",NA,1963
"15491","KNA",NA,1963
"15492","KOR",1556.96748566352,1963
"15493","KOS",809.603103851615,1963
"15494","KWT",175.629820124601,1963
"15495","LAO",1832.80838510081,1963
"15496","LBN",1061.19600684357,1963
"15497","LBR",3254.58199985843,1963
"15498","LBY",185.762535307468,1963
"15499","LCA",NA,1963
"15500","LIE",1447.05882748485,1963
"15501","LKA",3141.15072622978,1963
"15502","LSO",879.537827252936,1963
"15503","LTU",618.914123778761,1963
"15504","LUX",618.6,1963
"15505","LVA",577.682469925514,1963
"15506","MAC",895.7,1963
"15507","MAF",NA,1963
"15508","MAR",695.203400678099,1963
"15509","MCO",846.8,1963
"15510","MDA",497.550160231861,1963
"15511","MDG",1670.27088934186,1963
"15512","MDV",NA,1963
"15513","MEX",942.497089770305,1963
"15514","MHL",NA,1963
"15515","MKD",813.804576251063,1963
"15516","MLI",784.507144746298,1963
"15517","MLT",NA,1963
"15518","MMR",2235.00783511375,1963
"15519","MNE",1719.74987982771,1963
"15520","MNG",282.283327522835,1963
"15521","MNP",NA,1963
"15522","MOZ",1130.29001451758,1963
"15523","MRT",270.324816170569,1963
"15524","MSR",NA,1963
"15525","MUS",1323.6,1963
"15526","MWI",1292.86999633247,1963
"15527","MYS",2361.95666112467,1963
"15528","NAM",587.592022562372,1963
"15529","NCL",1590.03436474098,1963
"15530","NER",471.235247237492,1963
"15531","NFK",NA,1963
"15532","NGA",1546.02437665744,1963
"15533","NIC",1501.33264406424,1963
"15534","NIU",NA,1963
"15535","NLD",736.461639324606,1963
"15536","NOR",1023.88484575327,1963
"15537","NPL",1634.87162627606,1963
"15538","NRU",NA,1963
"15539","NZL",1085.61215838214,1963
"15540","OMN",123.579460176393,1963
"15541","PAK",328.932170754177,1963
"15542","PAN",2800.41788435471,1963
"15543","PCN",NA,1963
"15544","PER",715.987142099388,1963
"15545","PHL",2201.56568567042,1963
"15546","PLW",NA,1963
"15547","PNG",2698.22883089576,1963
"15548","POL",559.353958830569,1963
"15549","PRI",1986.14576258737,1963
"15550","PRK",2082.68151131996,1963
"15551","PRT",1557.37846981505,1963
"15552","PRY",1542.39013660063,1963
"15553","PYF",1878.8,1963
"15554","QAT",31.4404184547832,1963
"15555","ROU",460.235110773773,1963
"15556","RUS",558.177829801139,1963
"15557","RWA",1370.10731951601,1963
"15558","ESH",37.1995315386903,1963
"15559","SAU",129.77837583851,1963
"15560","SDN",377.270773452378,1963
"15561","SSD",980.173679946009,1963
"15562","SEN",736.422432298395,1963
"15563","SGP",NA,1963
"15564","SGS",NA,1963
"15565","SHN",NA,1963
"15566","SLB",2924.60793988675,1963
"15567","SLE",2921.32074733608,1963
"15568","SLV",2053.81713735222,1963
"15569","SMR",1011.40355376178,1963
"15570","SOL",377.036980628292,1963
"15571","SOM",487.1351886454,1963
"15572","SPM",NA,1963
"15573","SRB",670.824583979267,1963
"15574","STP",1981.1,1963
"15575","SUR",1890.63164665279,1963
"15576","SVK",666.652255004444,1963
"15577","SVN",1325.21977910435,1963
"15578","SWE",596.252572758334,1963
"15579","SWZ",807.444855914871,1963
"15580","SXM",NA,1963
"15581","SYC",NA,1963
"15582","SYR",547.274826911611,1963
"15583","TCA",700,1963
"15584","TCD",802.432764777317,1963
"15585","TGO",1608.63330505654,1963
"15586","THA",1451.2228221493,1963
"15587","TJK",506.629138484076,1963
"15588","TKM",156.901342523601,1963
"15589","TLS",1866.95263297891,1963
"15590","TON",NA,1963
"15591","TTO",1692.50547673829,1963
"15592","TUN",458.625930618423,1963
"15593","TUR",725.716580098211,1963
"15594","TWN",1661.96550136536,1963
"15595","TZA",1234.45133809715,1963
"15596","UGA",1498.07620745987,1963
"15597","UKR",517.842067112546,1963
"15598","URY",1641.22982062804,1963
"15599","USA",782.469391828656,1963
"15600","UZB",321.580470183867,1963
"15601","VAT",780.9,1963
"15602","VCT",1927.3,1963
"15603","VEN",1201.95126543992,1963
"15604","VGB",NA,1963
"15605","VIR",1195.3,1963
"15606","VNM",1753.73760656324,1963
"15607","VUT",2937.42375126648,1963
"15608","PSE",526.589635402987,1963
"15609","WLF",NA,1963
"15610","WSM",2264.8,1963
"15611","YEM",430.044150549368,1963
"15612","ZAF",696.58889713958,1963
"15613","ZMB",1080.84039592567,1963
"15614","ZWE",671.974607964543,1963
"15615","TUV",NA,1963
"15616","GUF",3042.1395927041,1963
"15617","ABW",NA,1964
"15618","AFG",342.73907367371,1964
"15619","AGO",1022.02130590246,1964
"15620","AIA",NA,1964
"15621","ALB",1395.65168091328,1964
"15622","ALA",401.5,1964
"15623","AND",946.612047332043,1964
"15624","ARE",143.45304296804,1964
"15625","ARG",812.689997878463,1964
"15626","ARM",410.735702104345,1964
"15627","ASM",NA,1964
"15628","ATA",NA,1964
"15629","Ashm",NA,1964
"15630","ATF",NA,1964
"15631","ATG",NA,1964
"15632","AUS",894.97131774356,1964
"15633","AUT",956.62062800727,1964
"15634","AZE",385.070528374746,1964
"15635","BDI",1172.25949671144,1964
"15636","BEL",737.559909084435,1964
"15637","BEN",1102.04064027067,1964
"15638","BFA",1004.74279386266,1964
"15639","BGD",2281.41724369631,1964
"15640","BGR",565.474066190797,1964
"15641","BHR",NA,1964
"15642","BHS",1127.49753514632,1964
"15643","BIH",1283.89594747944,1964
"15644","BLM",NA,1964
"15645","BLR",618.142774934638,1964
"15646","BLZ",1892.2396068557,1964
"15647","BMU",NA,1964
"15648","BOL",966.58815420151,1964
"15649","BRA",1593.36773950248,1964
"15650","BRB",NA,1964
"15651","BRN",2729.39356322956,1964
"15652","BTN",3994.94455379771,1964
"15653","BWA",293.740011139974,1964
"15654","CAF",1463.73255829163,1964
"15655","CAN",828.860857932186,1964
"15656","CHE",1089.42005537078,1964
"15657","CHL",533.595568564555,1964
"15658","CHN",1064.82542589316,1964
"15659","CIV",1507.56861430659,1964
"15660","CMR",1928.22813415088,1964
"15661","COD",1485.76815538045,1964
"15662","COG",1389.18370264886,1964
"15663","COK",2421.8,1964
"15664","COL",1726.99541920772,1964
"15665","COM",2513.6,1964
"15666","CPV",661.4,1964
"15667","CRI",3458.07611787372,1964
"15668","CUB",1395.30020064346,1964
"15669","CUW",NA,1964
"15670","CYM",1626.8,1964
"15671","CYN",409.5136864709,1964
"15672","CYP",458.051109742316,1964
"15673","CZE",566.080529210365,1964
"15674","DEU",634.888591055733,1964
"15675","DJI",235.097690182746,1964
"15676","DMA",NA,1964
"15677","DNK",572.064724090347,1964
"15678","DOM",1416.4229400107,1964
"15679","DZA",485.580900522472,1964
"15680","ECU",1203.92935254394,1964
"15681","EGY",53.7734828398603,1964
"15682","ERI",541.526144063081,1964
"15683","ESP",568.500572165168,1964
"15684","EST",579.236620309659,1964
"15685","ETH",1310.54716396704,1964
"15686","FIN",490.188302955429,1964
"15687","FJI",2951.3951934003,1964
"15688","FLK",545.91108771558,1964
"15689","FRA",680.022203374896,1964
"15690","FRO",NA,1964
"15691","FSM",NA,1964
"15692","GAB",1916.40545065053,1964
"15693","Gaza",237.9,1964
"15694","GBR",633.016433316891,1964
"15695","GEO",1018.59508889218,1964
"15696","GGY",NA,1964
"15697","GHA",1271.44581261808,1964
"15698","GIN",2430.1592234377,1964
"15699","GMB",1070.90258692001,1964
"15700","GNB",1763.13704687828,1964
"15701","GNQ",2186.30571689902,1964
"15702","GRC",573.457408172318,1964
"15703","GRD",NA,1964
"15704","GRL",825.294884134466,1964
"15705","GTM",2131.94535651815,1964
"15706","GUM",NA,1964
"15707","GUY",1847.64712342352,1964
"15708","HKG",2404.2,1964
"15709","HMD",NA,1964
"15710","HND",1640.30351325158,1964
"15711","HRV",1116.75324690542,1964
"15712","HTI",1253.80790114839,1964
"15713","HUN",602.657061590945,1964
"15714","IDN",2426.7144018285,1964
"15715","IMN",NA,1964
"15716","IND",1238.74997251165,1964
"15717","IOA",NA,1964
"15718","IOT",NA,1964
"15719","IRL",942.209540087003,1964
"15720","IRN",250.729106897356,1964
"15721","IRQ",181.116651330038,1964
"15722","ISL",870.266262393665,1964
"15723","ISR",564.938426975086,1964
"15724","ITA",976.046110450115,1964
"15725","JAM",1787.86471930006,1964
"15726","JEY",791.2,1964
"15727","JOR",315.809346062496,1964
"15728","JPN",1458.46472718383,1964
"15729","KAS",65.4,1964
"15730","KAZ",389.606177206205,1964
"15731","KEN",1303.73248993764,1964
"15732","KGZ",418.34188349125,1964
"15733","KHM",1458.95986736138,1964
"15734","KIR",NA,1964
"15735","KNA",NA,1964
"15736","KOR",1603.98659725174,1964
"15737","KOS",748.699201180925,1964
"15738","KWT",119.993743724195,1964
"15739","LAO",1882.88566003092,1964
"15740","LBN",1057.95276949914,1964
"15741","LBR",2691.52227675951,1964
"15742","LBY",219.411129559981,1964
"15743","LCA",NA,1964
"15744","LIE",1661.52966823682,1964
"15745","LKA",2460.82031847183,1964
"15746","LSO",796.305180443565,1964
"15747","LTU",581.930463337291,1964
"15748","LUX",635.3,1964
"15749","LVA",577.779243496475,1964
"15750","MAC",1936.3,1964
"15751","MAF",NA,1964
"15752","MAR",420.276875343355,1964
"15753","MCO",710.7,1964
"15754","MDA",512.899748126075,1964
"15755","MDG",1566.68681716157,1964
"15756","MDV",NA,1964
"15757","MEX",924.551713092756,1964
"15758","MHL",NA,1964
"15759","MKD",717.930922973127,1964
"15760","MLI",865.857932264733,1964
"15761","MLT",NA,1964
"15762","MMR",2096.99825995581,1964
"15763","MNE",1608.38356037778,1964
"15764","MNG",300.591955497486,1964
"15765","MNP",NA,1964
"15766","MOZ",862.922271011486,1964
"15767","MRT",311.415259380638,1964
"15768","MSR",NA,1964
"15769","MUS",1621,1964
"15770","MWI",900.021068718211,1964
"15771","MYS",2514.91450786783,1964
"15772","NAM",224.11064273062,1964
"15773","NCL",1660.28475140364,1964
"15774","NER",594.355335708784,1964
"15775","NFK",NA,1964
"15776","NGA",1375.83528304438,1964
"15777","NIC",1576.09566970778,1964
"15778","NIU",NA,1964
"15779","NLD",732.67032986938,1964
"15780","NOR",1145.28221758358,1964
"15781","NPL",1741.67279736234,1964
"15782","NRU",NA,1964
"15783","NZL",1198.02518262729,1964
"15784","OMN",111.25370782839,1964
"15785","PAK",402.565176645476,1964
"15786","PAN",2784.63008099652,1964
"15787","PCN",NA,1964
"15788","PER",597.694268256091,1964
"15789","PHL",2631.24263169505,1964
"15790","PLW",NA,1964
"15791","PNG",2929.84090319701,1964
"15792","POL",555.523649374214,1964
"15793","PRI",1476.74324984097,1964
"15794","PRK",2227.76040482282,1964
"15795","PRT",848.807056550087,1964
"15796","PRY",1402.27126444885,1964
"15797","PYF",1807.9,1964
"15798","QAT",132.729184007193,1964
"15799","ROU",549.837763143888,1964
"15800","RUS",553.879177286592,1964
"15801","RWA",1134.17053505774,1964
"15802","ESH",30.7545899940467,1964
"15803","SAU",128.571295120376,1964
"15804","SDN",437.592215698804,1964
"15805","SSD",1027.28665641399,1964
"15806","SEN",776.554768858642,1964
"15807","SGP",NA,1964
"15808","SGS",NA,1964
"15809","SHN",NA,1964
"15810","SLB",2770.57961138784,1964
"15811","SLE",2736.00704651758,1964
"15812","SLV",1959.87505601879,1964
"15813","SMR",1102.64773762589,1964
"15814","SOL",316.716352267402,1964
"15815","SOM",444.588313436843,1964
"15816","SPM",NA,1964
"15817","SRB",695.064952570068,1964
"15818","STP",1636.5,1964
"15819","SUR",1432.98795718411,1964
"15820","SVK",703.084374920232,1964
"15821","SVN",1290.59845864297,1964
"15822","SWE",540.458376000493,1964
"15823","SWZ",746.21409063438,1964
"15824","SXM",NA,1964
"15825","SYC",NA,1964
"15826","SYR",358.73325498654,1964
"15827","TCA",518.7,1964
"15828","TCD",838.374066074827,1964
"15829","TGO",1166.86570600365,1964
"15830","THA",1489.97905302278,1964
"15831","TJK",540.729388464927,1964
"15832","TKM",158.054346841133,1964
"15833","TLS",1495.56688615955,1964
"15834","TON",NA,1964
"15835","TTO",2050.85229294044,1964
"15836","TUN",410.814940425288,1964
"15837","TUR",541.957155009585,1964
"15838","TWN",1695.2596463079,1964
"15839","TZA",996.961836694609,1964
"15840","UGA",1318.91972392478,1964
"15841","UKR",527.973561626401,1964
"15842","URY",965.258692786473,1964
"15843","USA",911.738740921264,1964
"15844","UZB",287.905952193336,1964
"15845","VAT",893.6,1964
"15846","VCT",2023.5,1964
"15847","VEN",1056.83623307015,1964
"15848","VGB",NA,1964
"15849","VIR",711.7,1964
"15850","VNM",1841.028924946,1964
"15851","VUT",2389.09762857352,1964
"15852","PSE",683.645281967922,1964
"15853","WLF",NA,1964
"15854","WSM",3163,1964
"15855","YEM",356.796978051601,1964
"15856","ZAF",695.707826303983,1964
"15857","ZMB",873.620416202487,1964
"15858","ZWE",624.300026499489,1964
"15859","TUV",NA,1964
"15860","GUF",1973.33293593628,1964
"15861","ABW",NA,1965
"15862","AFG",367.359537351922,1965
"15863","AGO",1078.98347374024,1965
"15864","AIA",NA,1965
"15865","ALB",1218.13180005027,1965
"15866","ALA",572.6,1965
"15867","AND",914.234015139325,1965
"15868","ARE",105.494531720055,1965
"15869","ARG",794.282276983397,1965
"15870","ARM",565.66760279053,1965
"15871","ASM",NA,1965
"15872","ATA",NA,1965
"15873","Ashm",NA,1965
"15874","ATF",NA,1965
"15875","ATG",NA,1965
"15876","AUS",704.962873843362,1965
"15877","AUT",1169.38997828923,1965
"15878","AZE",460.867913868744,1965
"15879","BDI",1192.88609273913,1965
"15880","BEL",998.089821211952,1965
"15881","BEN",1242.6625271102,1965
"15882","BFA",869.703051141237,1965
"15883","BGD",2036.15065102134,1965
